Fecha,O3,PM10,PM25,SO2,CO,NO2
2016-01-01,0.028414234972677314,44.69444444444445,28.097222222222214,0.003244487866364409,1.7633879781420767,0.0206352117486338
2016-01-02,0.027376022540983473,31.527777777777786,13.791666666666666,0.0033393032124481685,1.7968579234972677,0.022468288934426105
2016-01-03,0.03251244193989056,44.333333333333336,20.430555555555557,0.003550814369096474,1.845787795992714,0.023122959357923332
2016-01-04,0.028332270833333183,24.99033816425121,9.569444444444445,0.003051210430116453,1.7564168052585731,0.020897079918032725
2016-01-05,0.026938880464480786,21.76388888888889,10.638888888888893,0.0032955422834863323,1.7828324225865213,0.021215456481880668
2016-01-06,0.0268842377049179,36.56642512077294,13.444444444444445,0.003547532299424343,1.8382969034608379,0.024301366120218416
2016-01-07,0.030654588114753835,30.777777777777786,8.236111111111112,0.0035292985790237315,1.8644353369763207,0.026003509221311352
2016-01-08,0.02732137978142059,33.90277777777778,10.77777777777778,0.0034724093713733705,1.9214936247723133,0.024301366120218416
2016-01-09,0.029998874999999803,34.0,12.638888888888888,0.003787852734306004,1.8523224043715845,0.02485128927595618
2016-01-10,0.02751262943989049,19.13888888888889,7.513888888888888,0.0031460257762002115,1.6836976320582873,0.021158948087431465
2016-01-11,0.02775852185792328,33.013888888888886,10.27777777777778,0.003408591349970966,2.114344262295082,0.023725256147540733
2016-01-12,0.023905019422665562,46.81159420289856,18.018115942028984,0.004236402256164103,2.2607666112299043,0.025558333333333228
2016-01-13,0.021146747950819476,30.069444444444443,17.375,0.0036201025066192717,2.154030054644809,0.027627091871584557
2016-01-14,0.024397992144808592,13.707125603864734,8.152777777777779,0.0031934334492422227,2.0376821493624777,0.023620508879781277
2016-01-15,0.02967101844262269,24.930555555555557,11.486111111111112,0.0034450587907724527,1.993693078324226,0.023149146174863244
2016-01-16,0.025326919057376853,53.0,25.02777777777777,0.004075945516637458,2.320104735883424,0.026553432377048932
2016-01-17,0.03256708469945344,47.48611111111111,22.777777777777786,0.003787852734306004,2.038957194899818,0.02524409153005448
2016-01-18,0.030572623975409705,53.93055555555557,22.736111111111114,0.004006657379114923,2.130441712204007,0.027077168715846787
2016-01-19,0.029179233606557116,46.833333333333336,20.944444444444443,0.003623749250699447,2.056010928961749,0.025872575136611793
2016-01-20,0.02704816598360636,64.68055555555556,27.527777777777786,0.00424369574432419,1.6522199453551913,0.02917211407103803
2016-01-21,0.03259440607923489,68.3611111111111,31.472222222222214,0.004586489687858005,2.441712204007286,0.03029814719945328
2016-01-22,0.03704779098360629,64.98611111111111,26.444444444444443,0.004079592260717632,2.1333105646630233,0.02746997096994509
2016-01-23,0.03805868203551888,66.4861111111111,28.98611111111111,0.004261929464725064,2.1337887067395265,0.02888405908469937
2016-01-24,0.036911184084699275,70.95833333333333,33.375,0.004374978531209436,2.2181010928961746,0.03186935621584685
2016-01-25,0.03800403927595619,71.55555555555554,34.81944444444444,0.004794354100426136,2.319945355191257,0.031607488046447925
2016-01-26,0.031802086065573644,42.94444444444445,16.72222222222222,0.003485172975653852,2.1768214936247725,0.025898761953551702
2016-01-27,0.029944232240436918,47.86111111111112,13.694444444444445,0.0036769917142696327,2.0880464480874315,0.025191717896174658
2016-01-28,0.032430477800546226,41.18115942028985,15.568236714975846,0.003866622406437152,1.989071038251366,0.024694168374316712
2016-01-29,0.02218496038251351,74.47222222222221,32.19444444444444,0.004733088799879775,2.4214708561020037,0.0311623121584698
2016-01-30,0.0337419040300545,67.77777777777777,31.944444444444443,0.00450261457401477,2.5059426229508195,0.030743323087431593
2016-01-31,0.03360529713114728,57.708333333333336,27.694444444444443,0.003864434359989152,2.1994535519125686,0.02584638831967207
2016-02-01,0.031824655901045266,49.06702898550725,20.06340579710145,0.003747738549424343,2.18673774451572,0.028569817281420624
2016-02-02,0.0313376226092895,46.16666666666666,16.86111111111111,0.0035471676250162995,2.152436247723133,0.024720355191256625
2016-02-03,0.029261197745901444,65.20833333333333,24.541666666666668,0.0042181685357632285,2.4139799635701276,0.026710553278688404
2016-02-04,0.03247086592717967,67.72463768115942,21.78079710144928,0.003248134610444584,2.170647224202107,0.02335864071038235
2016-02-05,0.0337419040300545,50.97222222222222,17.125,0.0035362273927760372,2.1293260473588345,0.024484673838797606
2016-02-06,0.03685654132513639,92.43055555555556,30.541666666666668,0.003857140871828802,2.2160291438979964,0.02668436646174849
2016-02-07,0.035490472336065434,50.44444444444445,19.88888888888889,0.0035034066960547257,2.0741803278688526,0.026186816939890546
2016-02-08,0.031474229508196526,102.05555555555556,34.583333333333336,0.004178054350881567,2.279462659380692,0.026789113729507947
2016-02-09,0.030326731557376918,65.83333333333333,21.27777777777777,0.003864434359989152,2.17172131147541,0.026527245560109207
2016-02-10,0.02945244740437154,56.43055555555557,16.694444444444446,0.003824320175107491,2.1516393442622954,0.025034596994535373
2016-02-11,0.032430477800546226,62.36111111111111,19.625,0.004174407606801393,2.21379781420765,0.026527245560109207
2016-02-12,0.032621727459016134,73.25555555555555,26.38888888888889,0.004305690393686638,2.2769125683060105,0.026108256489070808
2016-02-13,0.032797534598479325,65.18176328502416,20.77717391304348,0.004065005284397196,2.217913993822761,0.027705652322404104
2016-02-14,0.03778546823770485,58.36111111111111,24.402777777777786,0.004017597611355185,2.1814435336976326,0.02597732240437144
2016-02-15,0.04303117315573751,95.3888888888889,37.27777777777777,0.004976691304433567,2.4750227686703092,0.030481454918032665
2016-02-16,0.03478011646174853,103.44444444444446,38.29166666666666,0.004881875958349808,2.4660974499089248,0.029643476775956055
2016-02-17,0.03390583230874295,108.5138888888889,32.986111111111114,0.004491674341774245,2.5016393442622955,0.02754853142076482
2016-02-18,0.03155619364754085,69.1111111111111,25.069444444444443,0.004141586910080344,2.297950819672131,0.025663080601092687
2016-02-19,0.03125565846994518,63.97222222222222,21.236111111111114,0.004185347839041917,2.2370673952641167,0.02330626707650252
2016-02-20,0.03464350956284131,65.3611111111111,25.222222222222214,0.003879021336309852,2.4262522768670314,0.022992025273223773
2016-02-21,0.03404243920765017,67.23611111111111,29.666666666666668,0.004203581559442791,2.335724043715847,0.027915146857923397
2016-02-22,0.033769225409835936,64.81944444444444,28.25,0.0042509892324845405,2.472153916211294,0.025060783811475286
2016-02-23,0.03524457991803246,56.41666666666666,22.069444444444443,0.0038162973381310533,2.2928506375227693,0.024798915642076362
2016-02-24,0.03573636475409823,61.05555555555555,24.916666666666668,0.0036387009014279283,2.3648907103825136,0.02393475068305984
2016-02-25,0.032949584016393245,55.17089371980676,20.375000000000004,0.003958155682848781,2.276275045537341,0.025610706967213057
2016-02-26,0.034479581284152856,68.29166666666667,28.15277777777777,0.0039231469396794685,2.39867941712204,0.02665817964480858
2016-02-27,0.03278565573770459,59.833333333333336,18.90277777777778,0.003517993672375163,2.2922131147540985,0.02396093749999975
2016-02-28,0.03852314549180321,55.36111111111111,23.23611111111111,0.003875374592229415,2.2687841530054644,0.024877476092896093
2016-02-29,0.035244579918032655,66.01388888888887,29.02777777777777,0.004386648112266048,2.436133879781421,0.02492984972677573
2016-03-01,0.031364943989070956,50.55555555555555,23.33333333333333,0.0038071804779307478,2.424817850637523,0.026553432377048932
2016-03-02,0.024343349385245704,50.0,23.77777777777777,0.0039355458695519065,2.9321265938069216,0.026370124658469735
2016-03-03,0.025108348019125506,56.77777777777778,27.0,0.004418739460171272,2.7974499089253184,0.02752234460382491
2016-03-04,0.04483438422131134,43.32910628019323,22.16606280193237,0.004028537843595709,2.4519091035083553,0.03011483948087409
2016-03-05,0.030681909494535278,44.32910628019323,18.555555555555557,0.004152527142320605,2.816894353369763,0.024406113387977876
2016-03-06,0.03467083094262276,45.88888888888889,19.541666666666668,0.004305690393686638,2.5492941712204007,0.023620508879781277
2016-03-07,0.033577975751366035,39.90277777777778,17.041666666666664,0.0037251287361274687,2.549134790528233,0.0236728825136611
2016-03-08,0.034208851248136884,30.238636363636363,11.627525252525253,0.0034064033035227036,2.2755126931356444,0.021263695355191115
2016-03-09,0.03788357682873806,19.713910201761863,9.754528985507246,0.0031770231008815676,1.8426660133048232,0.020268596311475224
2016-03-10,0.04200910517573255,24.35702614379085,10.520833333333334,0.0033520668167286495,1.854460184525224,0.022023113046447985
2016-03-11,0.04047910790797295,30.565359477124183,12.298611111111112,0.0035209110676392504,2.2612528378342707,0.024406113387977876
2016-03-12,0.04143535620032265,40.70424836601307,16.104166666666668,0.003751385293504518,2.302957452284787,0.02542739924863367
2016-03-13,0.045205706610158776,48.4264705882353,19.506944444444446,0.004130646677839819,2.3284583630315994,0.026998608265027053
2016-03-14,0.04689963215660685,54.64869281045751,23.409722222222214,0.00444791341281241,2.3745193830680287,0.028753124999999817
2016-03-15,0.03879245623536281,63.18849206349207,20.726190476190474,0.004254635976564715,2.543351548269581,0.02760090505464464
2016-03-16,0.03090048053278682,71.77777777777777,33.90277777777778,0.0050131587452350536,2.525068306010929,0.02927686133879767
2016-03-17,0.032430477800546226,70.45833333333333,36.77777777777778,0.0044843808536138945,2.5147085610200364,0.02898880635245883
2016-03-18,0.030709230874316717,44.708333333333336,17.916666666666668,0.003900901800790376,2.30002276867031,0.024982223360655552
2016-03-19,0.02568209699453541,35.87499999999999,13.555555555555555,0.003817026686947141,2.245673952641166,0.024798915642076362
2016-03-20,0.031228337090163736,41.833333333333336,12.625,0.003229900890043709,2.1435109289617493,0.020975640368852275
2016-03-21,0.0329222626366118,27.11111111111111,8.166666666666666,0.0032627215867650212,2.137295081967213,0.021394629439890483
2016-03-22,0.02923387636612,52.80555555555555,18.791666666666668,0.003787852734306004,2.287112932604736,0.02595113558743153
