fecha,RH,TMP,WDR,WSP
2023-01-01,57.55946398659967,13.391803278688524,158.5933682373473,1.8832460732984293
2023-01-02,56.196969696969695,13.890842490842491,169.43957968476357,3.0334500875656745
2023-01-03,50.22833333333333,15.07935606060606,182.86805555555557,2.1720486111111112
2023-01-04,52.115191986644405,14.121780303030302,181.9721739130435,1.5121739130434784
2023-01-05,52.737942122186496,13.767454545454546,201.7483333333333,1.9101666666666663
2023-01-06,51.118136439267886,13.056521739130435,167.18801996672212,1.4998336106489183
2023-01-07,44.64666666666667,13.60530303030303,181.9732888146912,1.4818030050083473
2023-01-08,40.45575959933222,13.25180265654649,178.60416666666666,1.6810763888888889
2023-01-09,55.53932584269663,13.106521739130434,171.38333333333333,1.5501666666666667
2023-01-10,49.0698051948052,13.619485294117649,185.83614864864865,1.6508445945945946
2023-01-11,53.06176961602671,13.248387096774191,176.21354166666666,1.581423611111111
2023-01-12,52.38341968911917,13.194072657743783,178.6810810810811,2.075855855855856
2023-01-13,49.52823315118397,12.386427145708582,199.64,2.351809523809524
2023-01-14,37.829313543599255,11.35838383838384,174.3864077669903,1.5405825242718447
2023-01-15,37.82971014492754,12.601984126984126,162.15151515151516,1.6375
2023-01-16,43.498263888888886,14.166666666666666,161.53442028985506,1.675
2023-01-17,44.59407665505226,14.457984790874525,153.6690909090909,1.9430909090909088
2023-01-18,43.8573883161512,15.179026217228463,163.16666666666666,1.6455197132616488
2023-01-19,39.0152027027027,15.17652329749104,164.625,1.652112676056338
2023-01-20,46.24747474747475,14.982105263157894,150.22473867595818,1.6290940766550523
2023-01-21,47.795,15.177430555555556,160.90277777777777,2.1534722222222222
2023-01-22,51.65108514190317,14.85182608695652,166.53565217391304,2.105739130434783
2023-01-23,52.67166666666667,14.613541666666666,161.51041666666666,2.658680555555556
2023-01-24,49.346733668341706,15.144695652173914,174.36823734729495,2.5418848167539267
2023-01-25,44.6709470304976,14.540901502504171,161.74123539232053,1.8968280467445744
2023-01-26,53.46579804560261,13.12271186440678,154.27118644067798,2.34
2023-01-27,51.74666666666667,12.459548611111112,154.75694444444446,1.8887152777777776
2023-01-28,41.95345104333868,14.42337228714524,162.97328881469116,1.9006677796327207
2023-01-29,40.90369181380417,15.475626043405676,179.92320534223705,1.5500834724540902
2023-01-30,40.23739837398374,16.269543147208122,187.06260575296108,1.6996615905245347
2023-01-31,38.3581847649919,15.875210792580102,158.93591905564924,1.957841483979764
2023-02-01,47.87133550488599,14.501694915254236,156.24406779661018,2.1233898305084744
2023-02-02,38.381270903010034,15.432465277777778,154.26923076923077,1.7581939799331103
2023-02-03,57.96491228070175,11.405263157894735,248.7438596491228,2.633157894736842
2023-02-04,51.27355072463768,11.544021739130434,161.07638888888889,1.555902777777778
2023-02-05,32.26086956521739,13.867934782608696,195.5808695652174,2.40295652173913
2023-02-06,30.75499092558984,13.420145190562613,155.56347826086957,1.5568695652173914
2023-02-07,33.951388888888886,14.764236111111112,166.05333333333334,1.655
2023-02-08,44.64173913043479,15.027378964941567,167.89166666666668,1.8845
2023-02-09,53.469011725293136,14.922383252818037,167.8953301127214,1.991304347826087
2023-02-10,53.42307692307692,14.886655948553054,165.61897106109325,2.062700964630225
2023-02-11,56.5982905982906,13.388505747126436,185.6377049180328,2.177049180327869
2023-02-12,48.27815699658703,14.904426229508196,148.7823240589198,1.869721767594108
2023-02-13,38.62709030100334,16.556913183279743,158.68057784911718,2.226484751203852
2023-02-14,42.50918196994992,16.757303370786516,177.96468699839485,2.84975922953451
2023-02-15,39.559265442404005,16.777207062600322,160.24358974358975,2.3248397435897434
2023-02-16,30.813021702838064,17.69438202247191,163.68218298555377,1.942215088282504
2023-02-17,49.81333333333333,15.659615384615384,169.66506410256412,2.194551282051282
2023-02-18,47.56166666666667,14.227403846153846,144.06089743589743,2.061378205128205
2023-02-19,42.34056761268781,15.874638844301764,154.90705128205127,2.3290064102564103
2023-02-20,36.17892976588629,16.455573505654282,168.91479099678455,1.7543408360128618
2023-02-21,34.2742474916388,16.242604501607715,156.47749196141478,2.689871382636656
2023-02-22,44.12038523274478,15.47255216693419,147.15384615384616,2.773878205128205
2023-02-23,41.55144694533762,16.3572347266881,163.06109324758842,1.7543408360128618
2023-02-24,38.27126805778491,16.810272873194222,176.1875,1.8892628205128208
2023-02-25,43.83521809369952,16.269789983844912,167.98707592891762,2.5093699515347336
2023-02-26,39.756410256410255,17.570032051282052,177.30448717948718,1.8133012820512824
2023-02-27,32.22792937399679,18.737299035369777,185.8956661316212,1.8104333868378808
2023-02-28,26.29421221864952,19.40450160771704,176.96463022508038,1.9964630225080384
2023-03-01,32.19871794871795,19.21332263242376,166.45673076923077,1.979326923076923
2023-03-02,33.59807073954984,19.3532154340836,170.22829581993568,2.4776527331189717
2023-03-03,28.14903846153846,18.986057692307693,162.82371794871796,2.5176282051282053
2023-03-04,29.650563607085346,18.657326892109506,156.6795491143317,2.1674718196457325
2023-03-05,33.58426966292135,18.78828250401284,153.43178170144463,1.773354735152488
2023-03-06,28.167202572347268,19.38842443729904,176.30225080385853,2.323151125401929
2023-03-07,22.166397415185784,18.488727858293075,186.626427406199,2.004730831973899
2023-03-08,25.63884430176565,17.846548956661316,193.98666666666668,2.126
2023-03-09,26.55466237942122,18.063446054750404,175.90675241157555,2.072668810289389
2023-03-10,25.30337078651685,18.27945425361156,176.95673076923077,2.0338141025641026
2023-03-11,33.79260450160772,17.444855305466238,180.30868167202573,2.036977491961415
2023-03-12,42.90468497576737,15.861066235864298,183.00322061191628,2.095330112721417
2023-03-13,41.29725363489499,15.95718901453958,188.983844911147,2.37108239095315
2023-03-14,45.97592295345105,15.474799357945423,156.3242375601926,2.15569823434992
2023-03-15,61.4281098546042,13.401618122977348,198.62520193861067,2.277544426494346
2023-03-16,54.6025641025641,14.243980738362762,173.8573717948718,2.348878205128205
2023-03-17,44.25480769230769,16.109775641025642,164.30929487179486,2.2088141025641024
2023-03-18,49.36217948717949,16.06163723916533,169.68269230769232,2.9185897435897434
2023-03-19,57.29326923076923,13.58798076923077,188.6099518459069,2.757303370786517
2023-03-20,48.22792937399679,14.7561797752809,160.2676282051282,2.658333333333333
2023-03-21,34.946945337620576,17.672829581993568,148.7073954983923,2.066881028938907
2023-03-22,32.275979557069846,18.735093696763204,170.0511073253833,1.9945485519591144
2023-03-23,31.133333333333333,19.214166666666667,170.0016666666667,2.1136666666666666
2023-03-24,38.196666666666665,19.472166666666663,170.04,2.2005
2023-03-25,39.69115191986644,19.37696160267112,160.70166666666665,1.8751666666666664
2023-03-26,41.06354515050168,19.431703204047217,168.04384485666105,1.9075885328836424
2023-03-27,39.68394648829432,20.033449477351915,162.23304347826087,1.841217391304348
2023-03-28,49.663316582914575,18.399301919720767,195.4453924914676,2.2073378839590445
2023-03-29,62.296950240770464,16.2525,172.35243055555554,2.0232638888888888
2023-03-30,49.2604501607717,17.69515050167224,157.97038327526133,1.9362369337979093
2023-03-31,40.777414075286416,19.30170357751277,153.03298611111111,1.94375
2023-04-01,39.70048309178744,20.30552763819096,172.678391959799,2.197319932998325
2023-04-02,45.12182741116752,19.689770723104058,160.7689594356261,1.871604938271605
2023-04-03,35.380208333333336,20.87789855072464,174.8858695652174,2.0068840579710145
2023-04-04,30.610526315789475,20.596153846153847,170.24358974358975,2.089010989010989
2023-04-05,29.8513986013986,20.73774954627949,171.07259528130672,2.3921960072595283
2023-04-06,44.886925795053,19.536531365313653,181.45841035120148,2.743992606284658
2023-04-07,50.08166969147005,19.22865275142315,170.4990512333966,2.6669829222011385
2023-04-08,53.72916666666666,18.018478260869564,169.78079710144928,2.108876811594203
2023-04-09,54.982608695652175,17.55989110707804,185.68115942028984,2.0007246376811594
2023-04-10,62.197879858657245,16.216123188405795,187.8605072463768,1.9916666666666667
2023-04-11,65.52100840336135,14.512562814070352,204.3886097152429,1.968844221105528
2023-04-12,56.1015228426396,15.862944162436548,187.61317567567568,1.9765202702702704
2023-04-13,47.56802721088435,16.818707482993197,169.6672325976231,2.831918505942275
2023-04-14,36.11243611584327,17.86626916524702,168.19420783645657,2.3836456558773422
2023-04-15,27.686666666666667,18.733833333333333,171.795,1.965833333333333
2023-04-16,40.65299145299145,17.423076923076923,188.3344537815126,2.278991596638656
2023-04-17,56.02401372212693,16.058662092624356,160.10896309314586,2.140597539543058
2023-04-18,41.96661101836394,18.786978297161937,182.26260869565215,2.289565217391304
2023-04-19,37.10684474123539,19.16143572621035,166.66145833333334,2.137326388888889
2023-04-20,40.66220735785953,19.621943048576213,173.54086956521738,2.1109565217391304
2023-04-21,42.41666666666666,19.659523809523808,170.14236111111111,2.227430555555556
2023-04-22,48.15025041736227,18.73906510851419,179.1686143572621,2.2689482470784643
2023-04-23,41.73838209982788,19.52065404475043,191.70740103270225,2.742857142857143
2023-04-24,39.07652173913044,19.57078260869565,174.2460732984293,2.506806282722513
2023-04-25,30.89217391304348,20.451652173913043,199.984375,2.5140625
2023-04-26,28.983193277310924,19.972268907563024,166.69243697478993,2.4023529411764706
2023-04-27,27.332755632582323,20.1948006932409,175.37370242214533,2.267820069204152
2023-04-28,27.598260869565216,19.968869565217396,173.75520833333334,2.435416666666667
2023-04-29,29.28970331588133,19.23979057591623,177.71553228621292,2.3598603839441537
2023-04-30,33.97743055555556,18.523958333333333,182.36458333333331,2.220833333333333
2023-05-01,27.08680555555556,19.429166666666667,173.25520833333334,2.4244791666666665
2023-05-02,28.303135888501743,20.53780487804878,178.70034843205576,2.513937282229965
2023-05-03,30.461672473867598,20.85679442508711,166.8397212543554,2.112543554006969
2023-05-04,42.88869565217392,20.165391304347825,176.28347826086957,2.321913043478261
2023-05-05,49.278260869565216,18.787304347826087,170.81770833333334,1.7784722222222222
2023-05-06,43.29913043478261,19.60653357531761,174.05034722222223,2.1534722222222222
2023-05-07,44.85840707964602,18.919408502772644,181.81978798586573,2.1091872791519437
2023-05-08,49.83008849557522,17.3543438077634,195.99646017699115,2.1093805309734512
2023-05-09,48.43554006968641,17.358029197080292,177.1341463414634,2.0452961672473866
2023-05-10,53.16498316498316,16.978021978021978,174.04020100502512,2.153433835845896
2023-05-11,50.92153589315526,18.063157894736843,181.42166666666665,2.2075
2023-05-12,50.77852348993289,17.793430656934305,166.89429530201343,2.0164429530201344
2023-05-13,51.28714524207012,17.662431941923774,171.76833333333337,2.3601666666666667
2023-05-14,53.88944723618091,16.669458987783596,186.39530988274703,2.0299832495812398
2023-05-15,51.115191986644405,16.44670138888889,189.29666666666665,2.085
2023-05-16,55.46218487394958,15.574912891986065,174.56260434056762,1.8584307178631048
2023-05-17,50.493996569468266,16.908896797153027,174.2098976109215,1.92320819112628
2023-05-18,50.44618055555556,17.939855072463768,187.74479166666663,2.016840277777778
2023-05-19,54.682373472949386,17.894,192.0625,1.9623263888888889
2023-05-20,58.0504347826087,17.913248638838475,196.73565217391305,1.8393043478260869
2023-05-21,63.73913043478261,17.246098003629765,211.93565217391304,2.0855652173913044
2023-05-22,66.32740213523131,17.612021857923498,161.76554174067496,1.5676731793960923
2023-05-23,64.83187390542908,17.80857142857143,188.9825174825175,1.6473776223776224
2023-05-24,56.88,19.5605,187.90833333333333,2.072
2023-05-25,51.110183639399,19.97929883138564,186.4958263772955,2.1859766277128547
2023-05-26,52.87147887323944,19.73010563380282,169.73613445378152,2.198151260504201
2023-05-27,51.899130434782606,19.453565217391304,190.19866444073452,2.1876460767946577
2023-05-28,59.9495652173913,17.375826086956522,183.542570951586,2.092153589315526
2023-05-29,58.83774250440917,17.039153439153438,169.5279187817259,1.952284263959391
2023-05-30,50.145719489981786,18.68469945355191,184.99825479930192,1.9787085514834208
2023-05-31,50.35326086956522,20.089130434782607,172.69791666666666,1.9621527777777776
