fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2
2019-01-01,0.6424190800681431,12.617142857142856,22.36394557823129,35.44190476190476,38.94038748137109,93.45858585858586,63.27860696517413,4.6160409556314
2019-01-02,0.5339820359281438,18.812080536912752,29.93082706766917,49.37919463087248,23.56578947368421,63.88981288981289,33.84422110552764,7.147321428571429
2019-01-03,0.7152108433734939,33.60304054054054,38.1355421686747,72.82263513513513,24.9221635883905,65.09940357852882,27.566585956416464,4.555878084179971
2019-01-04,0.6563444108761329,28.825127334465197,35.659541984732826,65.3225806451613,31.62883845126836,66.97987927565393,30.995073891625616,3.6103703703703705
2019-01-05,0.5477341389728096,18.575551782682517,32.806354009077154,52.078098471986415,36.80317040951123,69.78167641325535,35.7458432304038,5.65597667638484
2019-01-06,0.5347826086956522,14.843071786310515,29.89120715350224,45.26043405676127,34.11357702349869,54.395793499043975,27.44158878504673,4.4479768786127165
2019-01-07,0.6046075085324232,27.521484375,30.459130434782608,58.630859375,31.830645161290324,61.94140625,26.41176470588235,3.465546218487395
2019-01-08,0.5199095022624435,24.80743243243243,32.756024096385545,57.8597972972973,26.829931972789115,58.559288537549406,22.89030612244898,2.6881405563689604
2019-01-09,0.4485133020344288,19.306878306878307,26.02190923317684,45.40917107583774,26.283098591549297,54.72379032258065,26.824146981627297,10.574886535552194
2019-01-10,0.3230529595015576,6.323426573426573,22.785381026438568,29.67832167832168,29.952247191011235,47.05672268907563,23.853107344632768,3.611694152923538
2019-01-11,0.4604651162790698,20.020942408376964,25.294573643410853,45.96858638743456,30.90566037735849,50.39186295503212,23.943661971830984,2.874439461883408
2019-01-12,0.4517774343122102,13.40983606557377,26.184764991896277,39.88706739526412,26.549618320610687,49.53914988814318,30.546546546546548,7.904836193447738
2019-01-13,0.2152014652014652,2.9742063492063493,14.294871794871796,17.567460317460316,27.967576791808877,25.78869778869779,19.978658536585368,1.1484098939929328
2019-01-14,0.2902086677367576,9.189565217391303,19.11111111111111,28.469565217391303,19.83982035928144,34.83813747228381,21.217910447761195,8.162287480680062
2019-01-15,0.513144758735441,23.695652173913043,26.178631051752923,50.552536231884055,23.92537313432836,53.85587583148559,29.87888198757764,9.8816
2019-01-16,0.459083728278041,18.545787545787547,25.71521035598705,45.0054945054945,29.130496453900708,56.539906103286384,30.593333333333334,6.738931297709923
2019-01-17,0.5190705128205129,21.33159722222222,27.95833333333333,50.01215277777778,24.410919540229884,57.14634146341464,30.56626506024097,12.364197530864198
2019-01-18,0.4795681063122923,21.52882703777336,25.124125874125877,47.26838966202784,25.1244094488189,47.40631578947369,23.983193277310924,7.31294964028777
2019-01-19,0.4629824561403509,20.660455486542443,24.29304029304029,45.24430641821946,28.012738853503183,47.05263157894737,23.553763440860216,4.646643109540636
2019-01-20,0.3075734157650696,4.551724137931035,18.90048154093098,23.693284936479127,27.56267409470752,37.10135135135136,21.941011235955056,8.673374613003096
2019-01-21,0.7079545454545455,28.044036697247705,34.35075885328836,63.54862385321101,28.324599708879184,56.479729729729726,26.299145299145295,12.846526655896607
2019-01-22,0.6009463722397477,27.098591549295776,30.8496835443038,58.186619718309856,28.932944606413997,58.568329718004335,21.08264462809917,2.123100303951368
2019-01-23,0.5346394984326018,25.939929328621908,27.650470219435736,54.215547703180206,24.988338192419825,48.34419551934827,18.496,2.829153605015674
2019-01-24,0.5673170731707318,29.157009345794396,25.422885572139304,55.20560747663552,19.88431061806656,53.02691511387164,20.4585635359116,2.0065040650406503
2019-01-25,0.5618444846292947,28.46123260437376,24.36823104693141,53.34990059642147,24.287112561174556,48.70883534136546,18.94736842105263,2.36695652173913
2019-01-26,0.42272,19.333913043478265,20.621329211746524,40.28869565217392,21.386648122392213,43.28635346756152,17.296296296296298,2.0770416024653318
2019-01-27,0.2620528771384137,6.229020979020979,15.972049689440992,22.554195804195803,29.185385656292286,27.19450317124736,13.124031007751938,3.794294294294294
2019-01-28,0.5018838304552591,18.757522123893807,25.712715855573,44.91681415929204,27.49931787175989,49.67157894736842,19.69920844327177,2.4216133942161338
2019-01-29,0.5578947368421052,22.912739965095987,27.48062015503876,50.84816753926702,33.86388140161725,58.80232558139535,24.2125748502994,3.234328358208955
2019-01-30,0.3996638655462184,17.261569416498993,22.574204946996467,40.30784708249497,28.047832585949177,42.1570796460177,14.52,3.3544093178036607
2019-01-31,0.5554730983302412,28.065217391304348,25.5736137667304,54.27391304347826,27.32792207792208,44.53472222222222,17.330555555555556,1.5974955277280858
2019-02-01,0.613781512605042,27.99618320610687,29.75925925925926,58.34160305343512,26.221739130434784,54.642857142857146,19.80453257790368,1.7124394184168013
2019-02-02,0.5593373493975904,21.90608695652174,31.234930448222567,53.899130434782606,34.737127371273715,61.38054968287526,29.103448275862068,4.307692307692308
2019-02-03,0.4973186119873817,11.580701754385965,27.605919003115265,39.76491228070176,39.080601092896174,57.71030042918455,26.782493368700266,3.626771653543307
2019-02-04,0.4267628205128205,11.592391304347826,26.15544871794872,38.4963768115942,37.10416666666666,53.87865168539326,25.324468085106385,3.415064102564102
2019-02-05,0.6041095890410959,22.935897435897434,32.63314711359404,56.30769230769231,36.55864197530864,64.10643564356435,30.07887323943662,4.891696750902527
2019-02-06,0.6425818882466281,24.906382978723403,33.78799249530957,59.90425531914894,42.888888888888886,73.46993318485524,32.59154929577465,2.9606003752345216
2019-02-07,0.5163636363636364,21.98828125,30.070205479452056,52.68359375,39.17533432392273,74.58465011286681,30.45689655172414,4.053264604810996
2019-02-08,0.214657980456026,5.627490039840637,17.905923344947734,23.709163346613547,25.664670658682635,46.5974025974026,19.253602305475503,2.484033613445378
2019-02-09,0.294516129032258,11.71584699453552,20.057971014492757,32.11657559198543,23.1972027972028,45.936974789915965,22.77127659574468,6.674418604651163
2019-02-10,0.3651438240270727,11.107078039927403,20.44694533762058,32.099818511796734,32.373198847262245,44.38936170212766,19.858666666666668,5.428792569659443
2019-02-11,0.4911764705882352,18.813905930470348,25.121863799283155,44.65439672801636,36.24679487179487,55.625,24.487323943661973,3.010327022375215
2019-02-12,0.4292775665399239,21.16176470588235,22.96103896103896,44.21008403361345,27.41569282136895,64.51619433198381,26.19628647214854,4.517543859649122
2019-02-13,0.4071786310517529,11.769662921348315,26.938144329896907,39.50561797752809,21.432900432900432,52.17857142857143,30.663978494623656,9.945945945945946
2019-02-14,0.5809446254071661,27.08421052631579,24.647727272727277,52.54736842105263,27.4180790960452,46.14408602150537,26.398255813953487,1.5
2019-02-15,0.5870065789473684,24.176678445229683,27.632279534109816,52.54240282685512,32.36219336219336,52.74568965517241,23.07536231884058,1.6714060031595577
2019-02-16,0.4693418940609952,18.4808362369338,25.03846153846154,44.35714285714285,34.66955266955267,54.27484143763213,22.94900849858357,2.454404945904173
2019-02-17,0.3489533011272142,9.636363636363637,18.66725978647687,28.94063079777365,30.17425431711146,43.80513918629551,16.823863636363637,1.374384236453202
