fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2
2018-05-28,0.4253623188405797,14.405679513184584,26.8580121703854,41.27991886409736,38.30060422960725,46.069825436408976,20.375816993464053,3.303937007874016
2018-05-29,0.4664728682170542,22.46969696969697,26.948051948051948,49.38961038961039,31.750764525993883,47.18356164383562,19.649122807017545,4.8003300330033
2018-05-30,0.5027450980392157,28.862155388471177,28.288220551378448,57.11528822055138,32.51590106007067,55.390449438202246,21.444881889763774,2.865561694290976
2018-05-31,0.4268835616438356,23.767094017094017,26.08760683760684,49.78846153846154,30.07253086419753,49.48238482384824,16.91304347826087,1.816455696202532
2018-06-01,0.3438848920863309,10.810154525386311,22.32891832229581,33.11258278145695,37.445544554455445,54.40963855421687,25.294736842105262,8.548330404217927
2018-06-02,0.1857859531772575,2.710526315789474,11.532894736842104,14.210526315789474,40.11111111111112,38.83769633507853,16.356913183279744,1.2616666666666667
2018-06-03,0.1581939799331103,3.0395604395604394,10.164835164835164,13.116483516483516,30.264705882352946,32.94219653179191,11.630434782608695,4.218588640275387
2018-06-04,0.2108433734939759,6.954869358669834,14.225653206650833,21.109263657957246,35.961148648648646,31.00589970501475,9.35361216730038,2.651685393258427
2018-06-05,0.332943469785575,11.11716621253406,23.158038147138964,34.17438692098093,53.1635687732342,51.56901408450704,24.220532319391637,8.97535934291581
2018-06-06,0.3168421052631579,9.426605504587156,21.857798165137616,31.20871559633028,47.03809523809524,54.69627507163324,27.3671875,14.136054421768709
2018-06-07,0.2673400673400673,6.172185430463577,18.898454746136867,24.995584988962477,46.09711684370258,51.306406685236766,25.69039145907473,8.775974025974026
2018-06-08,0.2501672240802675,6.793859649122807,17.38157894736842,24.05921052631579,35.25671641791045,36.724043715847,16.39057239057239,3.6237942122186495
2018-06-09,0.2889447236180905,6.008810572687224,18.89647577092511,24.79955947136564,28.319364161849716,33.01,19.24233128834356,5.3857374392220425
2018-06-10,0.3075085324232082,6.444444444444445,16.26851851851852,22.61111111111111,33.61363636363637,31.348148148148148,17.57831325301205,1.5466893039049237
2018-06-11,0.3671517671517671,12.016759776536311,24.61731843575419,36.5,27.63176265270506,39.40419947506562,19.97560975609756,4.454926624737945
2018-06-12,0.4402618657937807,12.315565031982942,30.264392324093816,42.498933901918974,20.5,40.68929503916449,27.46604938271605,6.721044045676998
2018-06-13,0.3883415435139573,10.9830866807611,24.234672304439748,35.093023255813954,16.78082191780822,19.63872832369942,13.450511945392492,1.1171617161716172
2018-06-14,0.4712624584717608,13.792181069958849,28.95679012345679,42.641975308641975,14.843653250773992,23.696569920844325,19.5423197492163,2.272292993630573
2018-06-15,0.5518388791593696,15.841784989858011,30.06490872210953,45.793103448275865,19.499178981937604,31.18032786885246,26.573529411764707,1.5212947189097104
2018-06-16,0.3059390048154093,9.754347826086956,18.33695652173913,28.026086956521738,26.959481361426256,26.61918604651163,17.98932384341637,1.0923076923076922
2018-06-17,0.2621323529411765,6.885644768856448,14.64963503649635,21.364963503649637,19.675531914893615,15.996875,8.629032258064516,0.9193857965451055
2018-06-18,0.3900974025974026,14.035864978902952,21.151898734177216,35.09282700421941,9.915227629513344,17.537414965986393,10.324894514767932,0.9816053511705686
2018-06-19,0.3363784665579119,11.412825651302605,19.625250501002004,30.94589178356713,20.117924528301888,20.21594684385382,10.61977186311787,1.4610389610389611
2018-06-20,0.3313195548489666,9.71264367816092,20.940613026819925,30.588122605363985,23.83779761904762,28.56200527704485,11.169934640522875,1.1049475262368815
2018-06-21,0.4129485179407176,14.373563218390805,24.03831417624521,38.32758620689656,18.3265306122449,29.561274509803923,15.40192926045016,1.0676691729323309
2018-06-22,0.3029595015576324,13.622857142857145,16.95809523809524,30.51428571428572,19.151975683890576,20.217821782178216,9.62962962962963,1.830670926517572
2018-06-23,0.2972366148531952,9.3,20.30208333333333,29.48125,34.50155279503105,25.4144385026738,15.46056782334385,1.7533112582781456
2018-06-24,0.2920300751879699,5.007434944237918,20.37174721189591,25.28438661710037,38.58038147138964,21.45822102425876,12.97972972972973,1.1115942028985508
2018-06-25,0.3719640179910045,11.442913385826772,23.80708661417323,35.17125984251968,32.00947225981056,33.20360824742268,18.798045602605864,1.8755426917510851
2018-06-26,0.4112462006079027,11.75776397515528,24.99792960662526,36.6935817805383,25.76847977684798,30.359173126614987,22.617021276595743,1.530642750373692
2018-06-27,0.359577677224736,13.57037037037037,20.87962962962963,34.34444444444444,29.535764375876575,32.41935483870968,19.460122699386503,1.4285714285714286
2018-06-28,0.3294599018003273,8.647773279352228,23.204453441295545,31.78542510121457,29.32242990654205,21.47536231884058,15.131313131313131,1.5853658536585369
2018-06-29,0.4282051282051282,18.66949152542373,24.38771186440678,42.983050847457626,28.56140350877193,37.16120906801007,22.54022988505747,3.982547993019197
2018-06-30,0.3992354740061162,17.96181818181818,22.623636363636365,40.50181818181818,30.857938718662957,38.86449864498645,21.349693251533743,4.256716417910448
2018-07-01,0.2239567233384853,5.660617059891107,14.611615245009077,20.226860254083483,35.67454798331016,44.2620320855615,20.92792792792793,2.3671641791044777
2018-07-02,0.2586314152410575,9.223908918406073,18.57874762808349,27.713472485768506,31.56703910614525,53.71306818181818,25.8969696969697,6.4446107784431135
2018-07-03,0.2711974110032362,9.272893772893774,20.78937728937729,29.94322344322344,29.720112517580876,44.25247524752475,21.71348314606741,7.191553544494721
2018-07-04,0.3430016863406408,12.380658436213992,25.314814814814813,37.598765432098766,33.057187017001546,47.60367454068241,28.367469879518072,6.253859348198971
2018-07-05,0.2092592592592592,7.18141592920354,13.960176991150442,21.086283185840703,28.722789115646258,38.7989417989418,15.811550151975684,1.4409171075837743
2018-07-06,0.1956454121306376,6.960144927536232,14.592391304347826,21.44202898550725,21.87168758716876,28.53072625698324,11.264516129032256,6.442451420029896
2018-07-07,0.2001547987616099,4.829710144927536,15.355072463768115,20.097826086956523,33.72562674094708,22.92372881355932,10.0625,1.3611940298507463
2018-07-08,0.2794435857805255,5.733212341197822,17.84573502722323,23.441016333938293,24.04943502824859,24.150943396226417,16.348484848484848,5.979041916167665
2018-07-09,0.39312,15.68342644320298,20.38919925512104,35.981378026070765,26.01185185185185,39.7202216066482,20.545731707317078,1.434715821812596
2018-07-10,0.2735690235690236,12.770833333333334,18.704166666666666,31.385416666666668,25.40842787682334,26.143603133159267,14.604501607717042,1.408403361344538
2018-07-11,0.3441509433962264,14.253863134657836,24.33333333333333,38.48565121412803,29.69,33.677595628415304,20.70731707317073,2.897003745318352
2018-07-12,0.3171073094867807,15.579816513761468,20.321100917431192,35.81651376146789,26.114568599717117,39.43250688705234,20.35034013605442,1.00625
2018-07-13,0.2703296703296703,11.352059925093632,21.353932584269664,32.6310861423221,28.97860199714693,45.56325301204819,24.12230215827338,8.842857142857143
2018-07-14,0.4263406940063091,15.818853974121996,26.22181146025878,41.93715341959334,23.137393767705383,29.024793388429757,20.24584717607973,1.4798136645962734
2018-07-15,0.2752508361204013,7.267716535433071,17.0,24.155511811023626,31.37462686567164,56.4060773480663,27.03470031545741,1.4003215434083602
2018-07-16,0.3060070671378092,12.517241379310343,21.73922413793104,34.116379310344826,29.725293132328307,69.46723646723646,33.696113074204945,6.1305114638447975
2018-07-17,0.2675403225806451,8.43953488372093,21.486046511627908,29.82093023255814,32.751381215469614,40.34844192634561,22.44561403508772,5.774193548387097
2018-07-18,0.3159663865546218,15.879541108986617,20.82409177820268,36.59464627151051,33.833574529667146,38.26224783861672,19.865454545454547,2.1835147744945567
2018-07-19,0.3063439065108514,14.5706106870229,20.59732824427481,35.04007633587786,34.00867052023121,43.06382978723404,19.889705882352946,4.761006289308176
2018-07-20,0.32003367003367,11.086206896551724,22.71072796934866,33.75095785440613,29.74927536231884,38.18694362017804,17.232472324723247,2.981308411214953
2018-07-21,0.291151919866444,14.477272727272728,17.46590909090909,31.848484848484848,27.663309352517985,33.91588785046729,16.51310861423221,1.0834621329211749
2018-07-22,0.2045226130653266,5.877227722772277,15.825742574257426,21.58019801980198,39.45195195195196,40.75350140056023,19.12280701754386,4.375404530744337
2018-07-23,0.3432692307692307,16.563991323210413,21.429501084598694,37.88937093275488,38.81548599670511,47.28169014084507,19.954545454545453,3.8081705150976903
2018-07-24,0.2473867595818815,10.31357552581262,19.810707456978967,29.992351816443595,35.87951807228916,44.22418879056047,17.166666666666668,1.615508885298869
2018-07-25,0.3071678321678321,15.577735124760077,24.56429942418426,40.05182341650672,31.90840840840841,40.56598240469208,16.17921146953405,2.004854368932039
2018-07-26,0.4432098765432098,18.48339483394834,28.6309963099631,47.03690036900369,31.47023809523809,43.08,21.28421052631579,1.7131410256410255
2018-07-27,0.4428832116788321,18.392578125,26.4609375,44.759765625,32.87422360248447,41.384393063583815,22.872586872586872,2.2583892617449663
2018-07-28,0.3007194244604316,7.424489795918367,21.220408163265308,28.557142857142857,35.72624798711755,27.4955223880597,17.395437262357415,3.0721649484536084
2018-07-29,0.3097609561752988,8.421739130434782,18.065217391304348,26.42608695652174,33.218213058419245,29.710601719197708,17.102661596958175,2.6476014760147604
2018-07-30,0.3267015706806283,14.826666666666666,21.03809523809524,35.76761904761905,29.762686567164177,34.157754010695186,17.473118279569892,2.5306451612903227
2018-07-31,0.3578761061946903,13.29527559055118,24.440944881889763,37.645669291338585,33.26027397260274,33.97389033942559,18.436241610738254,2.037643207855974
2018-08-01,0.1947955390334572,7.079754601226994,15.341513292433538,22.312883435582823,31.95418641390205,22.73202614379085,10.36818181818182,1.0771869639794167
2018-08-02,0.1927083333333333,6.29467680608365,13.982889733840304,20.20532319391635,28.35373134328358,19.863636363636363,9.659090909090908,1.2129032258064516
2018-08-03,0.2430292598967297,4.808764940239044,16.95816733067729,21.639442231075694,29.982258064516127,18.72537313432836,10.50390625,0.9528619528619529
2018-08-04,0.3076481835564053,8.71933471933472,19.307692307692307,27.904365904365903,20.2998352553542,23.410614525139664,17.71851851851852,3.360215053763441
2018-08-05,0.2282136894824707,5.464609800362976,14.756805807622504,20.130671506352087,25.69208633093525,16.127090301003346,11.532818532818531,1.25193199381762
2018-08-06,0.3133445945945945,13.172794117647058,17.96323529411765,31.03492647058824,18.756204379562043,19.38658146964856,12.275862068965518,1.3474178403755868
2018-08-07,0.3678819444444444,16.58011049723757,20.65193370165746,37.13812154696133,25.544072948328267,31.568181818181817,20.156351791530945,2.289689034369885
2018-08-08,0.3896785109983079,14.942698706099817,23.32347504621072,38.1460258780037,29.458394160583943,33.67464114832536,20.691803278688525,2.4257748776508974
2018-08-09,0.306655290102389,11.70873786407767,20.78640776699029,32.411650485436894,30.089939024390244,33.217283950617286,20.55067567567568,2.4446337308347528
2018-08-10,0.3709923664122137,11.570539419087137,24.79045643153527,36.267634854771785,33.77796052631579,28.282442748091604,21.97923875432526,2.2952029520295203
2018-08-11,0.3651666666666667,9.87430683918669,24.911275415896487,34.635859519408505,33.52729885057471,30.281553398058254,25.36184210526316,1.5657051282051282
2018-08-12,0.3974874371859296,7.330170777988615,24.499051233396585,31.721062618595827,23.060518731988477,22.752551020408163,18.37979094076655,1.4742765273311895
2018-08-13,0.5522281639928699,20.294695481335957,28.227897838899803,48.43418467583497,22.340393343419063,29.65036674816626,20.495049504950494,1.2666666666666666
2018-08-14,0.3662691652470187,18.86764705882353,21.33823529411765,40.137867647058826,31.690406976744185,36.92671394799054,22.14715719063545,3.933021806853583
2018-08-15,0.3942372881355932,11.879759519038076,24.12825651302605,35.943887775551104,25.995169082125603,34.395465994962215,23.20863309352518,2.6256323777403034
2018-08-16,0.5306288032454362,19.675925925925927,26.24074074074074,45.84722222222222,30.8731884057971,33.88235294117647,23.06115107913669,1.443579766536965
2018-08-17,0.3867132867132867,14.5,22.04,36.428,33.790625,31.66485013623978,19.382142857142856,1.952299829642249
2018-08-18,0.2882352941176471,8.906309751434035,18.495219885277248,27.33652007648184,30.80491551459293,27.11684782608696,16.794776119402986,1.2051696284329565
2018-08-19,0.2460767946577629,3.2789373814041745,15.356736242884253,18.52561669829222,39.59814528593508,22.53314121037464,13.885185185185184,2.693418940609952
2018-08-20,0.3417122040072859,12.399590163934429,18.540983606557376,30.881147540983605,27.39902280130293,28.42452830188679,15.286259541984732,2.011965811965812
2018-08-21,0.320523138832998,8.333333333333334,21.35827664399093,29.6281179138322,23.35547576301616,24.034682080924856,12.744604316546765,1.4274952919020716
2018-08-22,0.2787610619469026,8.242021276595745,16.111702127659573,24.35372340425532,23.528942115768466,24.09006211180124,12.75098814229249,1.4686192468619246
2018-08-23,0.3178966789667897,8.665919282511211,18.53811659192825,27.141255605381165,25.901023890784984,29.73941368078176,17.23694779116466,5.290780141843972
2018-08-24,0.4313075506445672,13.86092715231788,23.04415011037528,36.91832229580574,28.796979865771814,32.60244648318043,18.46303501945525,1.911660777385159
2018-08-25,0.2759677419354839,7.09741550695825,17.82306163021869,24.904572564612327,31.88822652757079,32.89367816091954,20.81362007168459,11.349304482225657
2018-08-26,0.2255813953488372,4.2523719165085385,13.815939278937382,18.079696394686906,32.159189580318376,19.589970501474927,13.220216606498196,1.9355322338830585
2018-08-27,0.3258957654723127,8.615853658536585,19.390243902439025,28.01829268292683,28.68849840255591,25.778735632183903,16.566308243727597,4.159663865546219
2018-08-28,0.3989247311827957,9.58874458874459,24.0021645021645,33.523809523809526,22.77106518282989,21.271386430678465,13.194444444444445,1.63013698630137
2018-08-29,0.4833855799373041,13.776061776061775,25.714285714285715,39.45945945945946,19.599715099715095,28.73170731707317,18.693140794223822,2.435736677115988
2018-08-30,0.2819905213270142,7.053130929791271,17.641366223908918,24.667931688804558,29.355783308931187,23.88529411764706,13.824489795918367,2.516431924882629
2018-08-31,0.3807486631016042,11.064327485380115,20.46393762183236,31.526315789473685,28.71276595744681,25.580858085808583,17.602739726027398,2.653781512605042
2018-09-01,0.3324817518248175,8.902195608782435,19.526946107784436,28.449101796407184,34.42728635682159,23.51557093425605,14.492682926829268,1.8154362416107384
2018-09-02,0.3324478178368121,5.815352697095436,18.850622406639005,24.601659751037342,38.09048361934477,29.797385620915037,20.217573221757323,3.337434094903339
2018-09-03,0.5035714285714286,16.512626262626263,23.86868686868687,40.35606060606061,34.16605166051661,36.85530546623794,22.620253164556964,2.8445807770961147
2018-09-04,0.3576146788990825,12.081510934393638,20.15506958250497,32.2286282306163,29.95770392749245,39.31818181818182,22.618705035971225,6.145187601957586
2018-09-05,0.3061538461538461,10.289320388349514,19.388349514563107,29.63883495145631,25.824891461649784,30.143243243243244,16.538745387453876,3.7701674277016735
2018-09-06,0.4318181818181818,15.452107279693486,23.46743295019157,38.93103448275862,18.962184873949575,24.294117647058822,13.99233716475096,1.3886328725038402
2018-09-07,0.3944262295081967,11.035250463821892,24.128014842300555,35.1595547309833,27.79890560875513,34.651933701657455,23.52650176678445,4.858267716535433
2018-09-08,0.331184668989547,8.96707818930041,21.020576131687243,29.950617283950617,32.65296803652968,36.3975,25.583892617449663,8.603993344425957
2018-09-09,0.3161554192229039,8.087885985748219,18.173396674584325,26.23990498812352,42.13568773234201,34.246231155778894,24.07467532467533,3.610687022900764
2018-09-10,0.3314432989690721,9.954901960784314,20.96470588235294,30.866666666666667,31.51769911504425,38.01030927835052,23.28373702422145,3.2180094786729856
2018-09-11,0.4008756567425569,12.079522862823062,24.332007952286283,36.387673956262425,29.53023255813953,38.16129032258065,23.25,1.8045234248788369
2018-09-12,0.4395765472312704,10.552631578947368,25.710526315789476,36.27732793522267,31.207602339181285,35.303030303030305,26.08813559322034,2.092331768388106
2018-09-13,0.4973228346456693,11.875243664717347,28.2729044834308,40.14424951267056,25.97736916548798,27.08421052631579,19.74662162162162,1.3095599393019728
2018-09-14,0.4099494097807757,17.600907029478456,22.60997732426304,40.21995464852608,23.120426829268293,31.433962264150946,17.920962199312715,1.3633217993079585
2018-09-15,0.3532490974729242,10.41090146750524,21.19706498951782,31.61215932914046,26.0521327014218,31.08977556109725,17.321070234113712,1.9744525547445253
2018-09-16,0.3594135802469136,5.920289855072464,20.344202898550726,26.27898550724637,22.900403768506056,31.526315789473685,24.141935483870967,2.6373456790123457
2018-09-17,0.5179968701095462,17.154696132596683,27.31307550644567,44.48434622467772,20.90859481582537,34.25547445255474,22.69333333333333,2.594679186228482
2018-09-18,0.6043831168831169,23.75706214689265,29.440677966101696,53.195856873822976,22.952045133991536,42.74816625916871,28.60677966101695,1.9671875
2018-09-19,0.4360189573459715,15.517241379310343,24.385057471264368,39.96168582375479,28.803347280334727,39.53012048192771,25.157190635451503,4.303951367781155
2018-09-20,0.3141114982578397,11.48326359832636,18.200836820083683,29.688284518828453,29.2098976109215,34.0546875,17.827205882352942,4.958928571428571
2018-09-21,0.3745519713261648,15.399563318777291,20.458515283842797,35.827510917030565,28.759036144578317,35.48737373737374,15.687707641196011,2.4010695187165774
